F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	min-3	mean-3	max-3	w-mean-3	ext2-3	min-4	mean-4	max-4	w-mean-4	ext2-4	
0.2920	2.8004e+006	0.804	0.870	0.878	0.905	0.032	0.769	0.858	0.870	0.908	0.035	0.829	0.900	0.911	0.957	0.023	0.769	0.856	0.877	0.928	0.033	
0.2930	2.7965e+006	0.803	0.870	0.877	0.905	0.032	0.769	0.858	0.870	0.908	0.035	0.828	0.900	0.911	0.957	0.023	0.768	0.856	0.876	0.928	0.033	
0.2940	2.7925e+006	0.803	0.869	0.877	0.905	0.032	0.768	0.858	0.870	0.908	0.035	0.828	0.900	0.910	0.957	0.023	0.767	0.856	0.876	0.928	0.033	
0.2950	2.7886e+006	0.803	0.869	0.877	0.905	0.032	0.767	0.858	0.870	0.908	0.035	0.827	0.900	0.910	0.957	0.023	0.767	0.855	0.876	0.928	0.033	
0.2960	2.7846e+006	0.802	0.869	0.877	0.905	0.032	0.767	0.858	0.869	0.908	0.035	0.827	0.899	0.910	0.957	0.023	0.766	0.855	0.876	0.928	0.033	
0.2970	2.7807e+006	0.802	0.869	0.877	0.905	0.032	0.766	0.858	0.869	0.908	0.035	0.826	0.899	0.910	0.957	0.024	0.766	0.855	0.876	0.928	0.033	
0.2980	2.7767e+006	0.801	0.869	0.877	0.905	0.032	0.766	0.858	0.869	0.908	0.035	0.826	0.899	0.910	0.957	0.024	0.765	0.855	0.876	0.928	0.033	
0.2990	2.7728e+006	0.801	0.869	0.877	0.905	0.032	0.765	0.857	0.869	0.908	0.035	0.825	0.899	0.910	0.957	0.024	0.764	0.855	0.876	0.928	0.033	
0.3000	2.7688e+006	0.800	0.869	0.877	0.905	0.032	0.765	0.857	0.869	0.908	0.035	0.825	0.899	0.910	0.957	0.024	0.764	0.854	0.875	0.928	0.033	
0.3010	2.7648e+006	0.800	0.869	0.877	0.905	0.033	0.764	0.857	0.869	0.908	0.035	0.824	0.899	0.910	0.957	0.024	0.763	0.854	0.875	0.928	0.033	
0.3020	2.7609e+006	0.800	0.868	0.876	0.905	0.033	0.764	0.857	0.869	0.908	0.035	0.824	0.899	0.910	0.957	0.024	0.763	0.854	0.875	0.928	0.033	
0.3030	2.7569e+006	0.799	0.868	0.876	0.905	0.033	0.763	0.857	0.869	0.908	0.035	0.824	0.898	0.909	0.957	0.024	0.762	0.854	0.875	0.928	0.033	
0.3040	2.753e+006	0.799	0.868	0.876	0.905	0.033	0.763	0.857	0.869	0.908	0.035	0.823	0.898	0.909	0.957	0.024	0.761	0.854	0.875	0.928	0.033	
0.3050	2.749e+006	0.798	0.868	0.876	0.905	0.033	0.762	0.857	0.869	0.908	0.035	0.823	0.898	0.909	0.957	0.024	0.761	0.853	0.875	0.928	0.033	
0.3060	2.7451e+006	0.798	0.868	0.876	0.905	0.033	0.761	0.856	0.868	0.908	0.035	0.822	0.898	0.909	0.957	0.024	0.760	0.853	0.875	0.928	0.033	
0.3070	2.7411e+006	0.797	0.868	0.876	0.905	0.033	0.761	0.856	0.868	0.908	0.035	0.822	0.898	0.909	0.957	0.024	0.760	0.853	0.874	0.928	0.033	
0.3080	2.7372e+006	0.797	0.868	0.876	0.905	0.033	0.760	0.856	0.868	0.908	0.035	0.821	0.898	0.909	0.957	0.024	0.759	0.853	0.874	0.928	0.033	
0.3090	2.7332e+006	0.797	0.867	0.876	0.905	0.033	0.760	0.856	0.868	0.908	0.035	0.821	0.898	0.909	0.957	0.024	0.758	0.853	0.874	0.928	0.034	
0.3100	2.7293e+006	0.796	0.867	0.876	0.905	0.033	0.759	0.856	0.868	0.908	0.035	0.820	0.897	0.909	0.957	0.024	0.758	0.852	0.874	0.928	0.034	
0.3110	2.7253e+006	0.796	0.867	0.875	0.905	0.033	0.759	0.856	0.868	0.908	0.035	0.820	0.897	0.909	0.957	0.024	0.757	0.852	0.874	0.928	0.034	
0.3120	2.7213e+006	0.795	0.867	0.875	0.905	0.033	0.758	0.856	0.868	0.908	0.035	0.819	0.897	0.908	0.957	0.024	0.756	0.852	0.874	0.928	0.034	
0.3130	2.7174e+006	0.795	0.867	0.875	0.905	0.033	0.757	0.855	0.868	0.908	0.035	0.818	0.897	0.908	0.957	0.024	0.756	0.852	0.873	0.928	0.034	
0.3140	2.7134e+006	0.794	0.867	0.875	0.905	0.033	0.757	0.855	0.868	0.908	0.035	0.818	0.897	0.908	0.957	0.024	0.755	0.852	0.873	0.928	0.034	
0.3150	2.7095e+006	0.794	0.866	0.875	0.905	0.033	0.756	0.855	0.867	0.908	0.035	0.817	0.897	0.908	0.957	0.024	0.755	0.851	0.873	0.928	0.034	
0.3160	2.7055e+006	0.793	0.866	0.875	0.905	0.033	0.756	0.855	0.867	0.908	0.035	0.817	0.897	0.908	0.957	0.024	0.754	0.851	0.873	0.928	0.034	
0.3170	2.7016e+006	0.793	0.866	0.875	0.905	0.033	0.755	0.855	0.867	0.908	0.035	0.816	0.896	0.908	0.957	0.024	0.753	0.851	0.873	0.928	0.034	
0.3180	2.6976e+006	0.792	0.866	0.875	0.905	0.033	0.755	0.855	0.867	0.908	0.035	0.816	0.896	0.908	0.957	0.024	0.753	0.851	0.873	0.928	0.034	
0.3190	2.6937e+006	0.792	0.866	0.874	0.905	0.033	0.754	0.854	0.867	0.908	0.035	0.815	0.896	0.908	0.957	0.024	0.752	0.850	0.873	0.928	0.034	
0.3200	2.6897e+006	0.792	0.866	0.874	0.905	0.033	0.753	0.854	0.867	0.908	0.035	0.815	0.896	0.907	0.957	0.024	0.751	0.850	0.872	0.928	0.034	
0.3210	2.6857e+006	0.791	0.866	0.874	0.905	0.033	0.753	0.854	0.867	0.908	0.035	0.814	0.896	0.907	0.957	0.024	0.751	0.850	0.872	0.928	0.034	
0.3220	2.6818e+006	0.791	0.865	0.874	0.905	0.033	0.752	0.854	0.867	0.908	0.036	0.814	0.896	0.907	0.957	0.024	0.750	0.850	0.872	0.928	0.034	
0.3230	2.6778e+006	0.790	0.865	0.874	0.905	0.033	0.752	0.854	0.867	0.908	0.036	0.813	0.896	0.907	0.957	0.024	0.750	0.850	0.872	0.928	0.034	
0.3240	2.6739e+006	0.790	0.865	0.874	0.905	0.033	0.751	0.854	0.866	0.908	0.036	0.813	0.895	0.907	0.957	0.024	0.749	0.849	0.872	0.928	0.034	
0.3250	2.6699e+006	0.789	0.865	0.874	0.905	0.033	0.751	0.854	0.866	0.908	0.036	0.812	0.895	0.907	0.957	0.024	0.748	0.849	0.872	0.928	0.034	
0.3260	2.666e+006	0.789	0.865	0.874	0.905	0.033	0.750	0.853	0.866	0.908	0.036	0.812	0.895	0.907	0.957	0.024	0.748	0.849	0.871	0.928	0.034	
0.3270	2.662e+006	0.788	0.865	0.873	0.905	0.033	0.749	0.853	0.866	0.908	0.036	0.811	0.895	0.907	0.957	0.025	0.747	0.849	0.871	0.928	0.034	
0.3280	2.6581e+006	0.788	0.865	0.873	0.905	0.033	0.749	0.853	0.866	0.908	0.036	0.811	0.895	0.906	0.957	0.025	0.746	0.848	0.871	0.928	0.034	
0.3290	2.6541e+006	0.787	0.864	0.873	0.905	0.033	0.748	0.853	0.866	0.908	0.036	0.810	0.895	0.906	0.957	0.025	0.746	0.848	0.871	0.928	0.034	
0.3300	2.6502e+006	0.787	0.864	0.873	0.905	0.034	0.747	0.853	0.866	0.908	0.036	0.809	0.894	0.906	0.957	0.025	0.745	0.848	0.871	0.928	0.035	
0.3310	2.6462e+006	0.786	0.864	0.873	0.905	0.034	0.747	0.853	0.866	0.908	0.036	0.809	0.894	0.906	0.957	0.025	0.744	0.848	0.871	0.928	0.035	
0.3320	2.6422e+006	0.786	0.864	0.873	0.905	0.034	0.746	0.852	0.866	0.908	0.036	0.808	0.894	0.906	0.957	0.025	0.744	0.848	0.870	0.928	0.035	
0.3330	2.6383e+006	0.785	0.864	0.873	0.905	0.034	0.746	0.852	0.865	0.908	0.036	0.808	0.894	0.906	0.957	0.025	0.743	0.847	0.870	0.928	0.035	
0.3340	2.6343e+006	0.785	0.864	0.873	0.905	0.034	0.745	0.852	0.865	0.908	0.036	0.807	0.894	0.906	0.957	0.025	0.742	0.847	0.870	0.928	0.035	
0.3350	2.6304e+006	0.784	0.863	0.872	0.905	0.034	0.744	0.852	0.865	0.908	0.036	0.807	0.894	0.906	0.957	0.025	0.741	0.847	0.870	0.928	0.035	
0.3360	2.6264e+006	0.784	0.863	0.872	0.905	0.034	0.744	0.852	0.865	0.908	0.036	0.806	0.894	0.905	0.957	0.025	0.741	0.847	0.870	0.928	0.035	
0.3370	2.6225e+006	0.783	0.863	0.872	0.905	0.034	0.743	0.852	0.865	0.908	0.036	0.805	0.893	0.905	0.957	0.025	0.740	0.846	0.870	0.928	0.035	
0.3380	2.6185e+006	0.783	0.863	0.872	0.905	0.034	0.743	0.851	0.865	0.908	0.036	0.805	0.893	0.905	0.957	0.025	0.739	0.846	0.870	0.928	0.035	
0.3390	2.6146e+006	0.782	0.863	0.872	0.905	0.034	0.742	0.851	0.865	0.908	0.036	0.804	0.893	0.905	0.957	0.025	0.739	0.846	0.869	0.928	0.035	
0.3400	2.6106e+006	0.782	0.863	0.872	0.905	0.034	0.741	0.851	0.865	0.908	0.036	0.804	0.893	0.905	0.957	0.025	0.738	0.846	0.869	0.928	0.035	
0.3410	2.6066e+006	0.781	0.862	0.872	0.905	0.034	0.741	0.851	0.864	0.908	0.036	0.803	0.893	0.905	0.957	0.025	0.737	0.845	0.869	0.928	0.035	
0.3420	2.6027e+006	0.781	0.862	0.871	0.905	0.034	0.740	0.851	0.864	0.908	0.036	0.803	0.893	0.905	0.957	0.025	0.737	0.845	0.869	0.928	0.035	
0.3430	2.5987e+006	0.780	0.862	0.871	0.905	0.034	0.739	0.851	0.864	0.908	0.036	0.802	0.892	0.905	0.957	0.025	0.736	0.845	0.869	0.928	0.035	
0.3440	2.5948e+006	0.780	0.862	0.871	0.905	0.034	0.739	0.850	0.864	0.908	0.036	0.801	0.892	0.904	0.957	0.025	0.735	0.845	0.868	0.928	0.035	
0.3450	2.5908e+006	0.779	0.862	0.871	0.905	0.034	0.738	0.850	0.864	0.908	0.036	0.801	0.892	0.904	0.957	0.025	0.734	0.844	0.868	0.928	0.035	
0.3460	2.5869e+006	0.779	0.862	0.871	0.905	0.034	0.737	0.850	0.864	0.908	0.036	0.800	0.892	0.904	0.957	0.025	0.734	0.844	0.868	0.928	0.035	
0.3470	2.5829e+006	0.778	0.861	0.871	0.905	0.034	0.737	0.850	0.864	0.908	0.036	0.800	0.892	0.904	0.957	0.025	0.733	0.844	0.868	0.928	0.035	
0.3480	2.579e+006	0.777	0.861	0.871	0.905	0.034	0.736	0.850	0.864	0.908	0.036	0.799	0.892	0.904	0.957	0.025	0.732	0.844	0.868	0.928	0.035	
0.3490	2.575e+006	0.777	0.861	0.870	0.905	0.034	0.735	0.849	0.863	0.908	0.037	0.798	0.891	0.904	0.957	0.025	0.731	0.844	0.868	0.928	0.035	
0.3500	2.5711e+006	0.776	0.861	0.870	0.905	0.034	0.735	0.849	0.863	0.908	0.037	0.798	0.891	0.904	0.957	0.025	0.731	0.843	0.867	0.928	0.036	
0.3510	2.5671e+006	0.776	0.861	0.870	0.905	0.034	0.734	0.849	0.863	0.908	0.037	0.797	0.891	0.903	0.957	0.025	0.730	0.843	0.867	0.928	0.036	
0.3520	2.5631e+006	0.775	0.860	0.870	0.905	0.034	0.733	0.849	0.863	0.908	0.037	0.797	0.891	0.903	0.957	0.025	0.729	0.843	0.867	0.928	0.036	
0.3530	2.5592e+006	0.775	0.860	0.870	0.905	0.034	0.733	0.849	0.863	0.908	0.037	0.796	0.891	0.903	0.957	0.026	0.729	0.843	0.867	0.928	0.036	
0.3540	2.5552e+006	0.774	0.860	0.870	0.905	0.034	0.732	0.849	0.863	0.908	0.037	0.795	0.890	0.903	0.957	0.026	0.728	0.842	0.867	0.928	0.036	
0.3550	2.5513e+006	0.774	0.860	0.870	0.905	0.034	0.731	0.848	0.863	0.908	0.037	0.795	0.890	0.903	0.957	0.026	0.727	0.842	0.867	0.928	0.036	
0.3560	2.5473e+006	0.773	0.860	0.869	0.905	0.035	0.731	0.848	0.863	0.908	0.037	0.794	0.890	0.903	0.957	0.026	0.726	0.842	0.866	0.928	0.036	
0.3570	2.5434e+006	0.773	0.860	0.869	0.905	0.035	0.730	0.848	0.862	0.908	0.037	0.794	0.890	0.903	0.957	0.026	0.726	0.842	0.866	0.928	0.036	
0.3580	2.5394e+006	0.772	0.859	0.869	0.905	0.035	0.729	0.848	0.862	0.908	0.037	0.793	0.890	0.902	0.957	0.026	0.725	0.841	0.866	0.928	0.036	
0.3590	2.5355e+006	0.772	0.859	0.869	0.905	0.035	0.729	0.848	0.862	0.908	0.037	0.792	0.890	0.902	0.957	0.026	0.724	0.841	0.866	0.928	0.036	
0.3600	2.5315e+006	0.771	0.859	0.869	0.905	0.035	0.728	0.847	0.862	0.908	0.037	0.792	0.889	0.902	0.957	0.026	0.723	0.841	0.866	0.928	0.036	
0.3610	2.5275e+006	0.770	0.859	0.869	0.905	0.035	0.727	0.847	0.862	0.908	0.037	0.791	0.889	0.902	0.957	0.026	0.723	0.840	0.865	0.928	0.036	
0.3620	2.5236e+006	0.770	0.859	0.869	0.905	0.035	0.726	0.847	0.862	0.908	0.037	0.790	0.889	0.902	0.957	0.026	0.722	0.840	0.865	0.928	0.036	
0.3630	2.5196e+006	0.769	0.858	0.868	0.905	0.035	0.726	0.847	0.862	0.908	0.037	0.790	0.889	0.902	0.957	0.026	0.721	0.840	0.865	0.928	0.036	
0.3640	2.5157e+006	0.769	0.858	0.868	0.905	0.035	0.725	0.847	0.861	0.908	0.037	0.789	0.889	0.902	0.957	0.026	0.720	0.840	0.865	0.928	0.036	
0.3650	2.5117e+006	0.768	0.858	0.868	0.905	0.035	0.724	0.846	0.861	0.908	0.037	0.789	0.889	0.901	0.957	0.026	0.720	0.839	0.865	0.928	0.036	
0.3660	2.5078e+006	0.768	0.858	0.868	0.905	0.035	0.724	0.846	0.861	0.908	0.037	0.788	0.888	0.901	0.957	0.026	0.719	0.839	0.865	0.928	0.036	
0.3670	2.5038e+006	0.767	0.858	0.868	0.905	0.035	0.723	0.846	0.861	0.908	0.037	0.787	0.888	0.901	0.957	0.026	0.718	0.839	0.864	0.928	0.036	
0.3680	2.4999e+006	0.766	0.857	0.868	0.905	0.035	0.722	0.846	0.861	0.908	0.037	0.787	0.888	0.901	0.957	0.026	0.717	0.839	0.864	0.928	0.037	
0.3690	2.4959e+006	0.766	0.857	0.868	0.905	0.035	0.722	0.846	0.861	0.908	0.037	0.786	0.888	0.901	0.957	0.026	0.716	0.838	0.864	0.928	0.037	
0.3700	2.492e+006	0.765	0.857	0.867	0.905	0.035	0.721	0.845	0.861	0.908	0.037	0.785	0.888	0.901	0.957	0.026	0.716	0.838	0.864	0.928	0.037	
0.3710	2.488e+006	0.765	0.857	0.867	0.905	0.035	0.720	0.845	0.860	0.908	0.037	0.785	0.887	0.900	0.957	0.026	0.715	0.838	0.864	0.928	0.037	
0.3720	2.484e+006	0.764	0.857	0.867	0.905	0.035	0.720	0.845	0.860	0.908	0.037	0.784	0.887	0.900	0.957	0.026	0.714	0.838	0.863	0.928	0.037	
0.3730	2.4801e+006	0.764	0.857	0.867	0.905	0.035	0.719	0.845	0.860	0.908	0.037	0.783	0.887	0.900	0.957	0.026	0.713	0.837	0.863	0.928	0.037	
0.3740	2.4761e+006	0.763	0.856	0.867	0.905	0.035	0.718	0.845	0.860	0.908	0.038	0.783	0.887	0.900	0.957	0.026	0.712	0.837	0.863	0.928	0.037	
0.3750	2.4722e+006	0.762	0.856	0.867	0.905	0.035	0.717	0.845	0.860	0.908	0.038	0.782	0.887	0.900	0.957	0.026	0.712	0.837	0.863	0.928	0.037	
0.3760	2.4682e+006	0.762	0.856	0.866	0.905	0.035	0.717	0.844	0.860	0.908	0.038	0.781	0.886	0.900	0.957	0.027	0.711	0.837	0.863	0.928	0.037	
0.3770	2.4643e+006	0.761	0.856	0.866	0.905	0.035	0.716	0.844	0.860	0.908	0.038	0.781	0.886	0.900	0.957	0.027	0.710	0.836	0.862	0.928	0.037	
0.3780	2.4603e+006	0.761	0.856	0.866	0.905	0.036	0.715	0.844	0.859	0.908	0.038	0.780	0.886	0.899	0.957	0.027	0.709	0.836	0.862	0.928	0.037	
0.3790	2.4564e+006	0.760	0.855	0.866	0.905	0.036	0.715	0.844	0.859	0.908	0.038	0.779	0.886	0.899	0.957	0.027	0.709	0.836	0.862	0.928	0.037	
0.3800	2.4524e+006	0.759	0.855	0.866	0.905	0.036	0.714	0.843	0.859	0.908	0.038	0.779	0.886	0.899	0.957	0.027	0.708	0.836	0.862	0.928	0.037	
0.3810	2.4484e+006	0.759	0.855	0.866	0.905	0.036	0.713	0.843	0.859	0.908	0.038	0.778	0.885	0.899	0.957	0.027	0.707	0.835	0.862	0.928	0.037	
0.3820	2.4445e+006	0.758	0.855	0.865	0.905	0.036	0.712	0.843	0.859	0.908	0.038	0.777	0.885	0.899	0.957	0.027	0.706	0.835	0.862	0.928	0.037	
0.3830	2.4405e+006	0.758	0.855	0.865	0.905	0.036	0.712	0.843	0.859	0.908	0.038	0.777	0.885	0.899	0.957	0.027	0.705	0.835	0.861	0.928	0.037	
0.3840	2.4366e+006	0.757	0.854	0.865	0.905	0.036	0.711	0.843	0.859	0.908	0.038	0.776	0.885	0.898	0.957	0.027	0.704	0.834	0.861	0.928	0.037	
0.3850	2.4326e+006	0.756	0.854	0.865	0.905	0.036	0.710	0.842	0.858	0.908	0.038	0.775	0.885	0.898	0.957	0.027	0.704	0.834	0.861	0.928	0.038	
0.3860	2.4287e+006	0.756	0.854	0.865	0.905	0.036	0.709	0.842	0.858	0.908	0.038	0.774	0.884	0.898	0.957	0.027	0.703	0.834	0.861	0.928	0.038	
0.3870	2.4247e+006	0.755	0.854	0.865	0.905	0.036	0.709	0.842	0.858	0.908	0.038	0.774	0.884	0.898	0.957	0.027	0.702	0.834	0.861	0.928	0.038	
0.3880	2.4208e+006	0.755	0.854	0.864	0.905	0.036	0.708	0.842	0.858	0.908	0.038	0.773	0.884	0.898	0.957	0.027	0.701	0.833	0.860	0.928	0.038	
0.3890	2.4168e+006	0.754	0.853	0.864	0.905	0.036	0.707	0.842	0.858	0.908	0.038	0.772	0.884	0.898	0.957	0.027	0.701	0.833	0.860	0.928	0.038	
0.3900	2.4129e+006	0.753	0.853	0.864	0.905	0.036	0.706	0.841	0.858	0.908	0.038	0.772	0.884	0.897	0.957	0.027	0.700	0.833	0.860	0.928	0.038	
0.3910	2.4089e+006	0.753	0.853	0.864	0.905	0.036	0.706	0.841	0.858	0.908	0.038	0.771	0.883	0.897	0.957	0.027	0.699	0.833	0.860	0.928	0.038	
0.3920	2.4049e+006	0.752	0.853	0.864	0.905	0.036	0.705	0.841	0.857	0.908	0.038	0.770	0.883	0.897	0.957	0.027	0.698	0.832	0.860	0.928	0.038	
0.3930	2.401e+006	0.752	0.853	0.864	0.905	0.036	0.704	0.841	0.857	0.908	0.038	0.770	0.883	0.897	0.957	0.027	0.697	0.832	0.859	0.928	0.038	
0.3940	2.397e+006	0.751	0.852	0.863	0.905	0.036	0.703	0.841	0.857	0.908	0.038	0.769	0.883	0.897	0.957	0.027	0.696	0.832	0.859	0.928	0.038	
0.3950	2.3931e+006	0.750	0.852	0.863	0.905	0.036	0.703	0.840	0.857	0.908	0.038	0.768	0.883	0.897	0.957	0.027	0.696	0.831	0.859	0.928	0.038	
0.3960	2.3891e+006	0.750	0.852	0.863	0.905	0.036	0.702	0.840	0.857	0.908	0.039	0.767	0.882	0.896	0.957	0.027	0.695	0.831	0.859	0.928	0.038	
0.3970	2.3852e+006	0.749	0.852	0.863	0.905	0.036	0.701	0.840	0.857	0.908	0.039	0.767	0.882	0.896	0.957	0.028	0.694	0.831	0.859	0.928	0.038	
0.3980	2.3812e+006	0.748	0.851	0.863	0.904	0.036	0.700	0.840	0.856	0.908	0.039	0.766	0.882	0.896	0.957	0.028	0.693	0.831	0.858	0.928	0.038	
0.3990	2.3773e+006	0.748	0.851	0.863	0.904	0.037	0.700	0.840	0.856	0.908	0.039	0.765	0.882	0.896	0.957	0.028	0.692	0.830	0.858	0.928	0.038	
0.4000	2.3733e+006	0.747	0.851	0.862	0.904	0.037	0.699	0.839	0.856	0.908	0.039	0.764	0.881	0.896	0.957	0.028	0.691	0.830	0.858	0.928	0.038	
0.4010	2.3693e+006	0.747	0.851	0.862	0.904	0.037	0.698	0.839	0.856	0.908	0.039	0.764	0.881	0.895	0.957	0.028	0.690	0.830	0.858	0.928	0.039	
0.4020	2.3654e+006	0.746	0.851	0.862	0.904	0.037	0.697	0.839	0.856	0.908	0.039	0.763	0.881	0.895	0.957	0.028	0.690	0.829	0.858	0.928	0.039	
0.4030	2.3614e+006	0.745	0.850	0.862	0.904	0.037	0.697	0.839	0.856	0.908	0.039	0.762	0.881	0.895	0.957	0.028	0.689	0.829	0.857	0.928	0.039	
0.4040	2.3575e+006	0.745	0.850	0.862	0.904	0.037	0.696	0.838	0.856	0.908	0.039	0.762	0.881	0.895	0.957	0.028	0.688	0.829	0.857	0.928	0.039	
0.4050	2.3535e+006	0.744	0.850	0.862	0.904	0.037	0.695	0.838	0.855	0.908	0.039	0.761	0.880	0.895	0.957	0.028	0.687	0.828	0.857	0.928	0.039	
0.4060	2.3496e+006	0.743	0.850	0.861	0.904	0.037	0.694	0.838	0.855	0.908	0.039	0.760	0.880	0.895	0.957	0.028	0.686	0.828	0.857	0.928	0.039	
0.4070	2.3456e+006	0.743	0.849	0.861	0.904	0.037	0.693	0.838	0.855	0.908	0.039	0.759	0.880	0.894	0.957	0.028	0.685	0.828	0.856	0.928	0.039	
0.4080	2.3417e+006	0.742	0.849	0.861	0.904	0.037	0.693	0.837	0.855	0.908	0.039	0.759	0.880	0.894	0.957	0.028	0.684	0.828	0.856	0.928	0.039	
0.4090	2.3377e+006	0.741	0.849	0.861	0.904	0.037	0.692	0.837	0.855	0.908	0.039	0.758	0.880	0.894	0.957	0.028	0.684	0.827	0.856	0.928	0.039	
0.4100	2.3338e+006	0.741	0.849	0.861	0.904	0.037	0.691	0.837	0.855	0.908	0.039	0.757	0.879	0.894	0.957	0.028	0.683	0.827	0.856	0.928	0.039	
0.4110	2.3298e+006	0.740	0.849	0.860	0.904	0.037	0.690	0.837	0.854	0.908	0.039	0.756	0.879	0.894	0.957	0.028	0.682	0.827	0.856	0.928	0.039	
0.4120	2.3258e+006	0.740	0.848	0.860	0.904	0.037	0.690	0.837	0.854	0.908	0.039	0.756	0.879	0.893	0.957	0.028	0.681	0.826	0.855	0.928	0.039	
0.4130	2.3219e+006	0.739	0.848	0.860	0.904	0.037	0.689	0.836	0.854	0.908	0.039	0.755	0.879	0.893	0.957	0.028	0.680	0.826	0.855	0.928	0.039	
0.4140	2.3179e+006	0.738	0.848	0.860	0.904	0.037	0.688	0.836	0.854	0.908	0.039	0.754	0.878	0.893	0.957	0.028	0.679	0.826	0.855	0.928	0.039	
0.4150	2.314e+006	0.738	0.848	0.860	0.904	0.037	0.687	0.836	0.854	0.908	0.040	0.753	0.878	0.893	0.957	0.029	0.679	0.826	0.855	0.928	0.039	
0.4160	2.31e+006 	0.737	0.847	0.860	0.904	0.037	0.686	0.836	0.854	0.908	0.040	0.752	0.878	0.893	0.957	0.029	0.678	0.825	0.855	0.928	0.040	
0.4170	2.3061e+006	0.736	0.847	0.859	0.904	0.037	0.686	0.835	0.853	0.908	0.040	0.752	0.878	0.893	0.957	0.029	0.677	0.825	0.854	0.928	0.040	
0.4180	2.3021e+006	0.736	0.847	0.859	0.904	0.038	0.685	0.835	0.853	0.908	0.040	0.751	0.877	0.892	0.957	0.029	0.676	0.825	0.854	0.928	0.040	
0.4190	2.2982e+006	0.735	0.847	0.859	0.904	0.038	0.684	0.835	0.853	0.908	0.040	0.750	0.877	0.892	0.957	0.029	0.675	0.824	0.854	0.928	0.040	
0.4200	2.2942e+006	0.734	0.847	0.859	0.904	0.038	0.683	0.835	0.853	0.908	0.040	0.749	0.877	0.892	0.957	0.029	0.674	0.824	0.854	0.928	0.040	
0.4210	2.2902e+006	0.734	0.846	0.859	0.904	0.038	0.682	0.834	0.853	0.908	0.040	0.749	0.877	0.892	0.957	0.029	0.673	0.824	0.853	0.928	0.040	
0.4220	2.2863e+006	0.733	0.846	0.858	0.904	0.038	0.681	0.834	0.853	0.908	0.040	0.748	0.877	0.892	0.957	0.029	0.672	0.823	0.853	0.928	0.040	
0.4230	2.2823e+006	0.732	0.846	0.858	0.904	0.038	0.681	0.834	0.852	0.908	0.040	0.747	0.876	0.891	0.957	0.029	0.671	0.823	0.853	0.928	0.040	
0.4240	2.2784e+006	0.732	0.846	0.858	0.904	0.038	0.680	0.834	0.852	0.908	0.040	0.746	0.876	0.891	0.957	0.029	0.671	0.823	0.853	0.928	0.040	
0.4250	2.2744e+006	0.731	0.845	0.858	0.904	0.038	0.679	0.834	0.852	0.908	0.040	0.745	0.876	0.891	0.957	0.029	0.670	0.822	0.853	0.928	0.040	
0.4260	2.2705e+006	0.730	0.845	0.858	0.904	0.038	0.678	0.833	0.852	0.908	0.040	0.745	0.876	0.891	0.957	0.029	0.669	0.822	0.852	0.928	0.040	
0.4270	2.2665e+006	0.730	0.845	0.857	0.904	0.038	0.677	0.833	0.852	0.908	0.040	0.744	0.875	0.891	0.957	0.029	0.668	0.822	0.852	0.928	0.040	
0.4280	2.2626e+006	0.729	0.845	0.857	0.904	0.038	0.677	0.833	0.851	0.908	0.040	0.743	0.875	0.890	0.957	0.029	0.667	0.822	0.852	0.928	0.040	
0.4290	2.2586e+006	0.728	0.844	0.857	0.904	0.038	0.676	0.833	0.851	0.908	0.040	0.742	0.875	0.890	0.957	0.029	0.666	0.821	0.852	0.928	0.040	
0.4300	2.2547e+006	0.728	0.844	0.857	0.904	0.038	0.675	0.832	0.851	0.908	0.040	0.742	0.875	0.890	0.957	0.029	0.665	0.821	0.852	0.928	0.040	
0.4310	2.2507e+006	0.727	0.844	0.857	0.904	0.038	0.674	0.832	0.851	0.908	0.040	0.741	0.874	0.890	0.957	0.029	0.665	0.821	0.851	0.928	0.041	
0.4320	2.2467e+006	0.726	0.844	0.856	0.904	0.038	0.673	0.832	0.851	0.908	0.040	0.740	0.874	0.890	0.957	0.029	0.664	0.820	0.851	0.928	0.041	
0.4330	2.2428e+006	0.725	0.843	0.856	0.904	0.038	0.672	0.832	0.851	0.908	0.040	0.739	0.874	0.889	0.957	0.030	0.663	0.820	0.851	0.928	0.041	
0.4340	2.2388e+006	0.725	0.843	0.856	0.904	0.038	0.672	0.831	0.850	0.908	0.041	0.738	0.874	0.889	0.957	0.030	0.662	0.820	0.851	0.928	0.041	
0.4350	2.2349e+006	0.724	0.843	0.856	0.904	0.038	0.671	0.831	0.850	0.908	0.041	0.738	0.873	0.889	0.957	0.030	0.661	0.819	0.850	0.928	0.041	
0.4360	2.2309e+006	0.723	0.843	0.856	0.904	0.039	0.670	0.831	0.850	0.908	0.041	0.737	0.873	0.889	0.957	0.030	0.660	0.819	0.850	0.928	0.041	
0.4370	2.227e+006	0.723	0.843	0.855	0.904	0.039	0.669	0.831	0.850	0.908	0.041	0.736	0.873	0.889	0.957	0.030	0.659	0.819	0.850	0.928	0.041	
0.4380	2.223e+006	0.722	0.842	0.855	0.904	0.039	0.668	0.830	0.850	0.908	0.041	0.735	0.873	0.888	0.957	0.030	0.658	0.818	0.850	0.928	0.041	
